# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

90 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0.541667 0.333333 1.30556 6.94444 -1.11134 0 0 
91 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
92 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
93 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
94 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
95 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
96 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
97 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
98 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
99 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
100 97.0139 387.069 0.251044 0 100 100 97.0139 2.11765 0 0 1.30556 6.94444 -1.11134 0 0 
101 97.0274 389.219 0.250073 0 100 100 97.0274 2.14706 0.0136986 0.0136986 1.31507 6.9589 -1.09518 0 0 
102 97.0274 389.219 0.250073 0 100 100 97.0274 2.14706 0 0 1.31507 6.9589 -1.09518 0 0 
103 97 388.011 0.250613 0 100 100 97 2.08889 0.585106 0.382979 1.43617 7.91489 -1.06219 0 0 
104 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
105 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
106 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
107 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
108 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
109 97 388.011 0.250613 0 100 100 97 2.08889 0 0 1.43617 7.91489 -1.06219 0 0 
110 97.0211 392.179 0.248856 0 100 100 97.0211 2.06522 0.0105263 0 1.45263 7.92632 -1.04332 0 0 
111 97.0211 392.179 0.248856 0 100 100 97.0211 2.06522 0 0 1.45263 7.92632 -1.04332 0 0 
112 97.0211 392.179 0.248856 0 100 100 97.0211 2.06522 0 0 1.45263 7.92632 -1.04332 0 0 
113 97.0211 392.179 0.248856 0 100 100 97.0211 2.06522 0 0 1.45263 7.92632 -1.04332 0 0 
114 97.0211 392.179 0.248856 0 100 100 97.0211 2.06522 0 0 1.45263 7.92632 -1.04332 0 0 
115 97.0206 391.897 0.249009 0 100 100 97.0206 2.06383 0.0309278 0.0103093 1.53608 7.98969 -1.10395 0 0 
116 97.0234 390.109 0.249819 0 100 100 97.0234 2 0.5625 0.328125 1.6875 8.90625 -1.07366 0 0 
117 97.0234 390.109 0.249819 0 100 100 97.0234 2 0 0 1.6875 8.90625 -1.07366 0 0 
118 97.0234 390.109 0.249819 0 100 100 97.0234 2 0 0 1.6875 8.90625 -1.07366 0 0 
119 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0.015625 0.0078125 1.6875 8.91406 -1.09898 0 0 
120 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
121 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
122 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
123 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
124 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
125 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
126 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
127 97.0312 391.367 0.249248 0 100 100 97.0312 1.96923 0 0 1.6875 8.91406 -1.09898 0 0 
128 97.031 391.24 0.24932 0 100 100 97.031 1.95455 0.0310078 0.0232558 1.72093 8.96124 -1.09107 0 0 
129 98.1198 389.647 0.252891 0 100 100 96.9581 1.96471 0.54491 0.359281 1.8982 9.88623 -1.0567 0 0 
